#--- Experiment ---------------------------------
# comment
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.3.2466   www.pyroscience.com
#MESSRECHNER4
#--- Instrument --------------------------------------------------------------------------
#Device: FSP19 [A] FSPRO-4 SN:21450119 UiD:2466C2055D64A687 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - SHG7-597-623 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	80% (G)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	lastCal3	R1	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	R2	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	offset (pH)	dPhi_ref (°)	attenuation coefficient (1/m)	bkgdAmpl (mV)	bkgdDphi (°)	dsf_dye	dtf_dye	pka	slope	bottom_t	top_t	slope_t	pka_t	pka_is1	pka_is2
#	09.12.2024	01.01.2001	01.01.2001	1.420695	2.266000	24.890000	2.000000	0.046000	14.000000	20.000000	7.500000	0.000000	57.800000	0.033900	0.584000	0.000000	0.904700	-0.005670	8.319000	1.087000	-0.015900	-0.002465	0.000000	-0.011470	2.540000	0.250000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	R [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
11-12-2024	08:43:32.082	747.661	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:32.082	747.661	37.576	OK
11-12-2024	08:43:32.183	747.762	7.499	7.499	27.499	937	0	1.0902	OK	11-12-2024	08:43:32.183	747.762	37.576	OK
11-12-2024	08:43:32.282	747.861	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:32.282	747.861	37.576	OK
11-12-2024	08:43:32.467	748.046	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:32.467	748.046	37.577	OK
11-12-2024	08:43:32.756	748.335	7.500	7.500	27.507	937	0	1.0896	OK	11-12-2024	08:43:32.756	748.335	37.575	OK
11-12-2024	08:43:32.882	748.461	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:32.882	748.461	37.576	OK
11-12-2024	08:43:32.982	748.561	7.499	7.499	27.497	937	-1	1.0903	OK	11-12-2024	08:43:32.982	748.561	37.576	OK
11-12-2024	08:43:33.083	748.662	7.498	7.498	27.493	937	0	1.0906	OK	11-12-2024	08:43:33.083	748.662	37.575	OK
11-12-2024	08:43:33.183	748.762	7.499	7.499	27.497	937	0	1.0903	OK	11-12-2024	08:43:33.183	748.762	37.575	OK
11-12-2024	08:43:33.283	748.861	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:33.283	748.861	37.576	OK
11-12-2024	08:43:33.451	749.030	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:33.451	749.030	37.576	OK
11-12-2024	08:43:33.705	749.283	7.500	7.500	27.503	937	0	1.0899	OK	11-12-2024	08:43:33.705	749.283	37.576	OK
11-12-2024	08:43:33.883	749.461	7.500	7.500	27.503	938	0	1.0899	OK	11-12-2024	08:43:33.883	749.461	37.576	OK
11-12-2024	08:43:33.983	749.562	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:33.983	749.562	37.576	OK
11-12-2024	08:43:34.083	749.662	7.499	7.499	27.500	937	0	1.0901	OK	11-12-2024	08:43:34.083	749.662	37.576	OK
11-12-2024	08:43:34.183	749.762	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:34.183	749.762	37.576	OK
11-12-2024	08:43:34.283	749.862	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:34.283	749.862	37.576	OK
11-12-2024	08:43:34.454	750.033	7.499	7.499	27.500	937	0	1.0901	OK	11-12-2024	08:43:34.454	750.033	37.576	OK
11-12-2024	08:43:34.710	750.289	7.499	7.499	27.497	937	0	1.0903	OK	11-12-2024	08:43:34.710	750.289	37.577	OK
11-12-2024	08:43:34.883	750.462	7.500	7.500	27.503	937	0	1.0899	OK	11-12-2024	08:43:34.883	750.462	37.577	OK
11-12-2024	08:43:34.983	750.562	7.499	7.499	27.499	937	0	1.0902	OK	11-12-2024	08:43:34.983	750.562	37.577	OK
11-12-2024	08:43:35.083	750.662	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:35.083	750.662	37.576	OK
11-12-2024	08:43:35.183	750.762	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:35.183	750.762	37.576	OK
11-12-2024	08:43:35.283	750.862	7.498	7.498	27.493	937	0	1.0906	OK	11-12-2024	08:43:35.283	750.862	37.576	OK
11-12-2024	08:43:35.454	751.033	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:35.454	751.033	37.576	OK
11-12-2024	08:43:35.716	751.295	7.499	7.499	27.499	937	0	1.0902	OK	11-12-2024	08:43:35.716	751.295	37.578	OK
11-12-2024	08:43:35.885	751.464	7.499	7.499	27.499	937	0	1.0902	OK	11-12-2024	08:43:35.885	751.464	37.579	OK
11-12-2024	08:43:35.985	751.564	7.499	7.499	27.498	937	0	1.0902	OK	11-12-2024	08:43:35.985	751.564	37.579	OK
11-12-2024	08:43:36.085	751.664	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:36.085	751.664	37.579	OK
11-12-2024	08:43:36.184	751.763	7.498	7.498	27.495	937	0	1.0904	OK	11-12-2024	08:43:36.184	751.763	37.579	OK
11-12-2024	08:43:36.285	751.864	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:36.285	751.864	37.579	OK
11-12-2024	08:43:36.456	752.034	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:36.456	752.034	37.579	OK
11-12-2024	08:43:36.715	752.294	7.500	7.500	27.504	937	0	1.0898	OK	11-12-2024	08:43:36.715	752.294	37.577	OK
11-12-2024	08:43:36.886	752.465	7.500	7.500	27.502	937	0	1.0899	OK	11-12-2024	08:43:36.886	752.465	37.577	OK
11-12-2024	08:43:36.986	752.565	7.499	7.499	27.502	937	0	1.0900	OK	11-12-2024	08:43:36.986	752.565	37.578	OK
11-12-2024	08:43:37.086	752.665	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:37.086	752.665	37.578	OK
11-12-2024	08:43:37.186	752.765	7.498	7.498	27.493	937	0	1.0906	OK	11-12-2024	08:43:37.186	752.765	37.578	OK
11-12-2024	08:43:37.286	752.865	7.498	7.498	27.493	937	0	1.0906	OK	11-12-2024	08:43:37.286	752.865	37.578	OK
11-12-2024	08:43:37.458	753.037	7.499	7.499	27.499	937	0	1.0902	OK	11-12-2024	08:43:37.458	753.037	37.578	OK
11-12-2024	08:43:37.717	753.296	7.499	7.499	27.500	938	0	1.0901	OK	11-12-2024	08:43:37.717	753.296	37.576	OK
11-12-2024	08:43:37.886	753.465	7.499	7.499	27.501	937	0	1.0901	OK	11-12-2024	08:43:37.886	753.465	37.576	OK
11-12-2024	08:43:37.986	753.565	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:37.986	753.565	37.576	OK
11-12-2024	08:43:38.087	753.666	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:38.087	753.666	37.576	OK
11-12-2024	08:43:38.188	753.767	7.498	7.498	27.494	938	0	1.0905	OK	11-12-2024	08:43:38.188	753.767	37.576	OK
11-12-2024	08:43:38.287	753.866	7.498	7.498	27.490	937	0	1.0908	OK	11-12-2024	08:43:38.287	753.866	37.576	OK
11-12-2024	08:43:38.456	754.035	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:38.456	754.035	37.576	OK
11-12-2024	08:43:38.712	754.290	7.499	7.499	27.498	938	0	1.0903	OK	11-12-2024	08:43:38.712	754.290	37.577	OK
11-12-2024	08:43:38.888	754.467	7.499	7.499	27.500	938	0	1.0901	OK	11-12-2024	08:43:38.888	754.467	37.577	OK
11-12-2024	08:43:38.987	754.566	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:38.987	754.566	37.576	OK
11-12-2024	08:43:39.088	754.667	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:39.088	754.667	37.576	OK
11-12-2024	08:43:39.189	754.768	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:39.189	754.768	37.575	OK
11-12-2024	08:43:39.288	754.867	7.498	7.498	27.491	937	0	1.0908	OK	11-12-2024	08:43:39.288	754.867	37.575	OK
11-12-2024	08:43:39.460	755.039	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:39.460	755.039	37.575	OK
11-12-2024	08:43:39.730	755.309	7.499	7.499	27.501	938	0	1.0901	OK	11-12-2024	08:43:39.730	755.309	37.574	OK
11-12-2024	08:43:39.888	755.467	7.499	7.499	27.499	937	0	1.0902	OK	11-12-2024	08:43:39.888	755.467	37.574	OK
11-12-2024	08:43:39.988	755.567	7.498	7.498	27.492	937	0	1.0907	OK	11-12-2024	08:43:39.988	755.567	37.575	OK
11-12-2024	08:43:40.088	755.667	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:40.088	755.667	37.575	OK
11-12-2024	08:43:40.188	755.767	7.498	7.498	27.493	937	0	1.0906	OK	11-12-2024	08:43:40.188	755.767	37.574	OK
11-12-2024	08:43:40.288	755.867	7.498	7.498	27.492	937	0	1.0907	OK	11-12-2024	08:43:40.288	755.867	37.574	OK
11-12-2024	08:43:40.460	756.039	7.498	7.498	27.491	938	0	1.0908	OK	11-12-2024	08:43:40.460	756.039	37.574	OK
11-12-2024	08:43:40.714	756.293	7.499	7.499	27.498	938	0	1.0903	OK	11-12-2024	08:43:40.714	756.293	37.575	OK
11-12-2024	08:43:40.888	756.467	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:40.888	756.467	37.576	OK
11-12-2024	08:43:40.988	756.567	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:40.988	756.567	37.576	OK
11-12-2024	08:43:41.089	756.668	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:41.089	756.668	37.576	OK
11-12-2024	08:43:41.190	756.769	7.498	7.498	27.491	937	0	1.0908	OK	11-12-2024	08:43:41.190	756.769	37.575	OK
11-12-2024	08:43:41.290	756.869	7.498	7.498	27.489	937	0	1.0909	OK	11-12-2024	08:43:41.290	756.869	37.575	OK
11-12-2024	08:43:41.463	757.042	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:41.463	757.042	37.575	OK
11-12-2024	08:43:41.720	757.299	7.499	7.499	27.497	937	0	1.0903	OK	11-12-2024	08:43:41.720	757.299	37.575	OK
11-12-2024	08:43:41.891	757.470	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:41.891	757.470	37.576	OK
11-12-2024	08:43:41.991	757.570	7.499	7.499	27.497	937	0	1.0903	OK	11-12-2024	08:43:41.991	757.570	37.576	OK
11-12-2024	08:43:42.091	757.670	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:42.091	757.670	37.576	OK
11-12-2024	08:43:42.191	757.770	7.498	7.498	27.493	937	0	1.0906	OK	11-12-2024	08:43:42.191	757.770	37.577	OK
11-12-2024	08:43:42.291	757.870	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:42.291	757.870	37.577	OK
11-12-2024	08:43:42.462	758.041	7.499	7.499	27.502	937	0	1.0900	OK	11-12-2024	08:43:42.462	758.041	37.577	OK
11-12-2024	08:43:42.734	758.313	7.499	7.499	27.499	937	0	1.0902	OK	11-12-2024	08:43:42.734	758.313	37.577	OK
11-12-2024	08:43:42.891	758.470	7.499	7.499	27.502	937	0	1.0900	OK	11-12-2024	08:43:42.891	758.470	37.578	OK
11-12-2024	08:43:42.990	758.569	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:42.990	758.569	37.578	OK
11-12-2024	08:43:43.091	758.670	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:43.091	758.670	37.578	OK
11-12-2024	08:43:43.191	758.770	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:43.191	758.770	37.578	OK
11-12-2024	08:43:43.290	758.869	7.498	7.498	27.493	937	0	1.0906	OK	11-12-2024	08:43:43.290	758.869	37.578	OK
11-12-2024	08:43:43.460	759.039	7.498	7.498	27.493	937	0	1.0906	OK	11-12-2024	08:43:43.460	759.039	37.578	OK
11-12-2024	08:43:43.729	759.308	7.499	7.499	27.501	937	0	1.0901	OK	11-12-2024	08:43:43.729	759.308	37.577	OK
11-12-2024	08:43:43.893	759.472	7.499	7.499	27.500	937	0	1.0901	OK	11-12-2024	08:43:43.893	759.472	37.576	OK
11-12-2024	08:43:43.994	759.573	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:43.994	759.573	37.575	OK
11-12-2024	08:43:44.092	759.671	7.498	7.498	27.493	937	0	1.0906	OK	11-12-2024	08:43:44.092	759.671	37.575	OK
11-12-2024	08:43:44.192	759.771	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:44.192	759.771	37.575	OK
11-12-2024	08:43:44.293	759.872	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:44.293	759.872	37.575	OK
11-12-2024	08:43:44.461	760.040	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:44.461	760.040	37.575	OK
11-12-2024	08:43:44.734	760.313	7.499	7.499	27.501	937	0	1.0901	OK	11-12-2024	08:43:44.734	760.313	37.573	OK
11-12-2024	08:43:44.895	760.474	7.499	7.499	27.500	937	0	1.0901	OK	11-12-2024	08:43:44.895	760.474	37.574	OK
11-12-2024	08:43:44.996	760.575	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:44.996	760.575	37.574	OK
11-12-2024	08:43:45.096	760.675	7.499	7.499	27.499	937	0	1.0902	OK	11-12-2024	08:43:45.096	760.675	37.573	OK
11-12-2024	08:43:45.195	760.774	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:45.195	760.774	37.573	OK
11-12-2024	08:43:45.296	760.875	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:45.296	760.875	37.572	OK
11-12-2024	08:43:45.469	761.048	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:45.469	761.048	37.573	OK
11-12-2024	08:43:45.731	761.310	7.499	7.499	27.502	937	0	1.0900	OK	11-12-2024	08:43:45.731	761.310	37.573	OK
11-12-2024	08:43:45.896	761.475	7.499	7.499	27.499	937	0	1.0902	OK	11-12-2024	08:43:45.896	761.475	37.573	OK
11-12-2024	08:43:45.996	761.575	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:45.996	761.575	37.573	OK
11-12-2024	08:43:46.097	761.676	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:46.097	761.676	37.572	OK
11-12-2024	08:43:46.296	761.875	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:46.296	761.875	37.573	OK
11-12-2024	08:43:46.466	762.045	7.499	7.499	27.497	938	0	1.0903	OK	11-12-2024	08:43:46.466	762.045	37.572	OK
11-12-2024	08:43:46.738	762.317	7.499	7.499	27.501	937	0	1.0901	OK	11-12-2024	08:43:46.738	762.317	37.572	OK
11-12-2024	08:43:46.897	762.476	7.499	7.499	27.500	937	0	1.0901	OK	11-12-2024	08:43:46.897	762.476	37.572	OK
11-12-2024	08:43:46.996	762.575	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:46.996	762.575	37.572	OK
11-12-2024	08:43:47.097	762.675	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:47.097	762.675	37.573	OK
11-12-2024	08:43:47.197	762.776	7.498	7.498	27.491	937	0	1.0908	OK	11-12-2024	08:43:47.197	762.776	37.573	OK
11-12-2024	08:43:47.297	762.876	7.498	7.498	27.492	937	0	1.0907	OK	11-12-2024	08:43:47.297	762.876	37.574	OK
11-12-2024	08:43:47.471	763.050	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:47.471	763.050	37.574	OK
11-12-2024	08:43:47.745	763.324	7.498	7.498	27.495	938	0	1.0905	OK	11-12-2024	08:43:47.745	763.324	37.574	OK
11-12-2024	08:43:47.898	763.477	7.499	7.499	27.500	938	0	1.0901	OK	11-12-2024	08:43:47.898	763.477	37.575	OK
11-12-2024	08:43:47.999	763.578	7.498	7.498	27.494	938	0	1.0905	OK	11-12-2024	08:43:47.999	763.578	37.575	OK
11-12-2024	08:43:48.199	763.778	7.499	7.499	27.499	937	0	1.0902	OK	11-12-2024	08:43:48.199	763.778	37.574	OK
11-12-2024	08:43:48.298	763.876	7.499	7.499	27.497	937	0	1.0903	OK	11-12-2024	08:43:48.298	763.876	37.575	OK
11-12-2024	08:43:48.470	764.049	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:48.470	764.049	37.575	OK
11-12-2024	08:43:48.742	764.321	7.499	7.499	27.502	937	0	1.0900	OK	11-12-2024	08:43:48.742	764.321	37.574	OK
11-12-2024	08:43:48.899	764.478	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:48.899	764.478	37.574	OK
11-12-2024	08:43:48.999	764.578	7.499	7.499	27.497	937	0	1.0903	OK	11-12-2024	08:43:48.999	764.578	37.574	OK
11-12-2024	08:43:49.099	764.678	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:49.099	764.678	37.574	OK
11-12-2024	08:43:49.200	764.779	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:49.200	764.779	37.574	OK
11-12-2024	08:43:49.302	764.881	7.498	7.498	27.493	937	0	1.0906	OK	11-12-2024	08:43:49.302	764.881	37.574	OK
11-12-2024	08:43:49.477	765.056	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:49.477	765.056	37.574	OK
11-12-2024	08:43:49.736	765.315	7.499	7.499	27.501	937	0	1.0901	OK	11-12-2024	08:43:49.736	765.315	37.574	OK
11-12-2024	08:43:49.903	765.482	7.499	7.499	27.500	937	0	1.0901	OK	11-12-2024	08:43:49.903	765.482	37.574	OK
11-12-2024	08:43:50.003	765.582	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:50.003	765.582	37.574	OK
11-12-2024	08:43:50.102	765.681	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:50.102	765.681	37.574	OK
11-12-2024	08:43:50.203	765.782	7.499	7.499	27.499	937	0	1.0902	OK	11-12-2024	08:43:50.203	765.782	37.574	OK
11-12-2024	08:43:50.389	765.968	7.500	7.500	27.503	937	0	1.0899	OK	11-12-2024	08:43:50.389	765.968	37.574	OK
11-12-2024	08:43:50.643	766.222	7.499	7.499	27.501	937	0	1.0901	OK	11-12-2024	08:43:50.643	766.222	37.574	OK
11-12-2024	08:43:50.807	766.386	7.499	7.499	27.501	937	0	1.0901	OK	11-12-2024	08:43:50.807	766.386	37.574	OK
11-12-2024	08:43:50.907	766.486	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:50.907	766.486	37.576	OK
11-12-2024	08:43:51.008	766.587	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:51.008	766.587	37.576	OK
11-12-2024	08:43:51.108	766.687	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:51.108	766.687	37.575	OK
11-12-2024	08:43:51.208	766.787	7.498	7.498	27.493	937	0	1.0906	OK	11-12-2024	08:43:51.208	766.787	37.575	OK
11-12-2024	08:43:51.392	766.971	7.499	7.499	27.500	937	0	1.0901	OK	11-12-2024	08:43:51.392	766.971	37.576	OK
11-12-2024	08:43:51.665	767.244	7.500	7.500	27.503	937	0	1.0899	OK	11-12-2024	08:43:51.665	767.244	37.576	OK
11-12-2024	08:43:51.809	767.388	7.500	7.500	27.503	937	0	1.0899	OK	11-12-2024	08:43:51.809	767.388	37.577	OK
11-12-2024	08:43:51.910	767.489	7.499	7.499	27.501	937	0	1.0901	OK	11-12-2024	08:43:51.910	767.489	37.577	OK
11-12-2024	08:43:52.011	767.590	7.499	7.499	27.497	937	0	1.0903	OK	11-12-2024	08:43:52.011	767.590	37.577	OK
11-12-2024	08:43:52.111	767.690	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:52.111	767.690	37.578	OK
11-12-2024	08:43:52.213	767.792	7.498	7.498	27.490	937	0	1.0908	OK	11-12-2024	08:43:52.213	767.792	37.578	OK
11-12-2024	08:43:52.391	767.970	7.499	7.499	27.497	938	0	1.0903	OK	11-12-2024	08:43:52.391	767.970	37.577	OK
11-12-2024	08:43:52.667	768.246	7.500	7.500	27.503	938	0	1.0899	OK	11-12-2024	08:43:52.667	768.246	37.577	OK
11-12-2024	08:43:52.812	768.391	7.500	7.500	27.502	937	0	1.0899	OK	11-12-2024	08:43:52.812	768.391	37.578	OK
11-12-2024	08:43:52.912	768.491	7.499	7.499	27.499	937	0	1.0901	OK	11-12-2024	08:43:52.912	768.491	37.578	OK
11-12-2024	08:43:53.014	768.593	7.500	7.500	27.503	937	0	1.0899	OK	11-12-2024	08:43:53.014	768.593	37.578	OK
11-12-2024	08:43:53.115	768.694	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:53.115	768.694	37.578	OK
11-12-2024	08:43:53.215	768.794	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:53.215	768.794	37.578	OK
11-12-2024	08:43:53.393	768.972	7.499	7.499	27.497	937	0	1.0903	OK	11-12-2024	08:43:53.393	768.972	37.578	OK
11-12-2024	08:43:53.649	769.228	7.500	7.500	27.504	937	0	1.0899	OK	11-12-2024	08:43:53.649	769.228	37.578	OK
11-12-2024	08:43:53.816	769.395	7.500	7.500	27.506	937	0	1.0897	OK	11-12-2024	08:43:53.816	769.395	37.578	OK
11-12-2024	08:43:53.916	769.495	7.499	7.499	27.500	937	0	1.0901	OK	11-12-2024	08:43:53.916	769.495	37.578	OK
11-12-2024	08:43:54.016	769.595	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:54.016	769.595	37.578	OK
11-12-2024	08:43:54.133	769.712	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:54.133	769.712	37.578	OK
11-12-2024	08:43:54.394	769.973	7.499	7.499	27.501	937	0	1.0900	OK	11-12-2024	08:43:54.394	769.973	37.578	OK
11-12-2024	08:43:54.653	770.232	7.500	7.500	27.503	937	0	1.0899	OK	11-12-2024	08:43:54.653	770.232	37.578	OK
11-12-2024	08:43:54.821	770.400	7.500	7.500	27.507	937	0	1.0896	OK	11-12-2024	08:43:54.821	770.400	37.577	OK
11-12-2024	08:43:54.922	770.501	7.499	7.499	27.498	937	0	1.0902	OK	11-12-2024	08:43:54.922	770.501	37.577	OK
11-12-2024	08:43:55.022	770.601	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:55.022	770.601	37.577	OK
11-12-2024	08:43:55.131	770.710	7.499	7.499	27.497	937	0	1.0903	OK	11-12-2024	08:43:55.131	770.710	37.577	OK
11-12-2024	08:43:55.223	770.802	7.499	7.499	27.499	937	0	1.0901	OK	11-12-2024	08:43:55.223	770.802	37.578	OK
11-12-2024	08:43:55.397	770.976	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:55.397	770.976	37.577	OK
11-12-2024	08:43:55.657	771.236	7.499	7.499	27.498	937	0	1.0902	OK	11-12-2024	08:43:55.657	771.236	37.578	OK
11-12-2024	08:43:55.823	771.402	7.499	7.499	27.498	937	0	1.0902	OK	11-12-2024	08:43:55.823	771.402	37.578	OK
11-12-2024	08:43:55.923	771.502	7.499	7.499	27.498	937	0	1.0902	OK	11-12-2024	08:43:55.923	771.502	37.578	OK
11-12-2024	08:43:56.023	771.602	7.499	7.499	27.499	937	0	1.0901	OK	11-12-2024	08:43:56.023	771.602	37.578	OK
11-12-2024	08:43:56.130	771.709	7.498	7.498	27.493	937	0	1.0906	OK	11-12-2024	08:43:56.130	771.709	37.578	OK
11-12-2024	08:43:56.391	771.970	7.499	7.499	27.498	937	0	1.0902	OK	11-12-2024	08:43:56.391	771.970	37.578	OK
11-12-2024	08:43:56.646	772.225	7.500	7.500	27.503	937	0	1.0899	OK	11-12-2024	08:43:56.646	772.225	37.578	OK
11-12-2024	08:43:56.823	772.402	7.500	7.500	27.503	937	0	1.0899	OK	11-12-2024	08:43:56.823	772.402	37.578	OK
11-12-2024	08:43:56.924	772.503	7.499	7.499	27.498	937	0	1.0902	OK	11-12-2024	08:43:56.924	772.503	37.578	OK
11-12-2024	08:43:57.130	772.709	7.500	7.500	27.504	937	0	1.0898	OK	11-12-2024	08:43:57.130	772.709	37.578	OK
11-12-2024	08:43:57.394	772.973	7.500	7.500	27.503	937	0	1.0899	OK	11-12-2024	08:43:57.394	772.973	37.578	OK
11-12-2024	08:43:57.646	773.225	7.499	7.499	27.502	937	0	1.0900	OK	11-12-2024	08:43:57.646	773.225	37.578	OK
11-12-2024	08:43:57.826	773.405	7.500	7.500	27.503	937	0	1.0899	OK	11-12-2024	08:43:57.826	773.405	37.577	OK
11-12-2024	08:43:57.927	773.506	7.498	7.498	27.494	937	0	1.0905	OK	11-12-2024	08:43:57.927	773.506	37.577	OK
11-12-2024	08:43:58.027	773.606	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:58.027	773.606	37.577	OK
11-12-2024	08:43:58.132	773.711	7.499	7.499	27.498	937	0	1.0903	OK	11-12-2024	08:43:58.132	773.711	37.577	OK
11-12-2024	08:43:58.228	773.807	7.499	7.499	27.496	937	0	1.0904	OK	11-12-2024	08:43:58.228	773.807	37.575	OK
11-12-2024	08:43:58.398	773.977	7.499	7.499	27.501	937	0	1.0901	OK	11-12-2024	08:43:58.398	773.977	37.574	OK
11-12-2024	08:43:58.658	774.237	7.500	7.500	27.505	937	0	1.0898	OK	11-12-2024	08:43:58.658	774.237	37.574	OK
11-12-2024	08:43:58.830	774.409	7.499	7.499	27.500	938	0	1.0901	OK	11-12-2024	08:43:58.830	774.409	37.575	OK
11-12-2024	08:43:58.931	774.510	7.498	7.498	27.495	937	0	1.0905	OK	11-12-2024	08:43:58.931	774.510	37.575	OK
11-12-2024	08:43:59.031	774.610	7.499	7.499	27.497	937	0	1.0903	OK	11-12-2024	08:43:59.031	774.610	37.574	OK
11-12-2024	08:43:59.132	774.711	7.499	7.499	27.500	937	0	1.0901	OK	11-12-2024	08:43:59.132	774.711	37.574	OK
11-12-2024	08:43:59.231	774.810	7.498	7.498	27.492	937	0	1.0907	OK	11-12-2024	08:43:59.231	774.810	37.574	OK
